Sample_ID,Fault_Type,Windmill,Resistance,Bus_Type,Split,V_A,V_B,V_C,I_A,I_B,I_C
11379,L-G,WM1,0.01,PCC_132kV,Train,0.08770904366444712,1.2517374579076295,1.148929085252383,4.7548357778286965,0.39195822641716294,0.5554745808242781
11380,LL-G,WM2,50,Collector_33kV,Test,0.1313062960188106,0.10217104876077107,1.2481189703454878,5.609825561942454,5.660093823461727,0.36555213944413645
11381,LLL-G,WM1,10,Collector_33kV,Train,-0.04417000126948119,-0.008791923212364047,0.000845375631660036,8.544245946265058,11.757894922312598,9.290349609842268
11382,LL-G,WM1,0.01,Generator_690V,Train,0.1772542878205605,0.09621661952158575,1.1589854751421254,5.383173530616254,5.751882995332095,0.5356820126978005
11383,LLL,WM2,50,Generator_690V,Train,0.4536355652601083,0.2537351681901078,0.35671362787522654,9.10550395838302,7.312908182149965,8.511357264887897
11384,L-G,WM2,10,Collector_33kV,Test,0.06580698983267817,1.1910782062312306,1.123293917919355,4.942000636919707,0.7175954161835487,0.5740024252780098
11385,L-G,WM3,50,Collector_33kV,Train,0.008724394550764514,1.1841326253646294,1.2063228878564578,4.480513258142618,0.302193585813116,0.46213213072498693
11386,L-G,WM2,0.01,Collector_33kV,Train,0.1528521709582683,1.1098310646416853,1.1570278201603375,5.512703285375643,0.5436123088769791,0.5178956411286443
11387,LL-G,WM3,0.01,Collector_33kV,Test,0.11024739550952643,0.16489573025828141,1.2044866518522177,5.759924371699158,6.589318973020797,0.4938544252487299
11388,LLL-G,WM3,0.01,PCC_132kV,Train,-0.009054464892385513,0.013366588345572123,0.0017769896048450656,9.996544525570432,10.596704515795945,10.27766175695574
11389,LLL-G,WM2,50,Generator_690V,Train,0.004558961301252801,0.004607304408610008,0.012004410235455983,11.325080175716137,11.416263141548768,10.209598770134914
11390,Normal,WM1,N/A,Generator_690V,Train,1.058656231879332,1.0834534762913166,0.9924016308841981,0.5388818910263713,0.3882672991068765,0.2730922727047599
11391,LLL-G,WM3,10,Generator_690V,Validation,0.016264791380919148,-0.023383906021515348,-0.018465713649918197,10.007322409520679,11.176167647103775,8.817300560260932
11392,LLL,WM2,50,PCC_132kV,Train,0.4126497606801442,0.3573683930837564,0.3986967670823339,7.432340123084002,7.374224365810565,6.375801404196082
11393,LL-G,WM2,50,PCC_132kV,Train,0.22964891824409286,0.22290962385905605,1.1636188743574993,5.975395153961131,5.836457686036495,0.4749391042765605
11394,LLL,WM1,0.01,Generator_690V,Train,0.4954566268692605,0.4171984713554131,0.3676023824547977,6.268781363745047,6.41239104614967,7.179978101808358
11395,LL-G,WM3,10,PCC_132kV,Train,0.15036424861207368,0.12258987554254847,1.168934081237832,6.681645082582889,5.8491721021960315,0.40466373707908626
11396,LLL,WM3,0.01,PCC_132kV,Test,0.3639781891038361,0.4176083807251655,0.3690062504275127,7.6969105480494235,7.355035111508417,6.9131001703866
11397,Normal,WM1,N/A,Generator_690V,Train,1.0184821096099046,0.9528720997104062,1.0530071909335634,0.38261266736939714,0.4958508895422621,0.4022927853858599
11398,LLL,WM2,0.01,Collector_33kV,Train,0.40489842731503034,0.41717295367523116,0.3923279196158282,8.395310714664433,5.644541838963625,7.585131198878234
11399,LLL-G,WM1,0.01,Collector_33kV,Test,-0.026709390989585566,-0.05351719170791211,0.016670124072379097,9.605629530518469,8.634052922848905,7.946845436082733
11400,LLL-G,WM1,10,Collector_33kV,Train,0.0030460699324826312,0.010432519285604023,-0.010514768559572063,11.708461874487663,12.136272994168046,9.75659785431478
11401,Normal,WM1,N/A,Generator_690V,Train,0.9946348927997886,1.0807389395354925,0.9553126990458143,0.6112634305203302,0.597048845961338,0.47573335385728777
11402,LLL-G,WM3,50,Collector_33kV,Test,0.011185097004469855,-0.005131525576869482,0.0411887359911704,10.467869029312752,11.504529612193235,11.320625904617701
11403,L-G,WM2,50,PCC_132kV,Train,0.06520850268038625,1.181369924281067,1.1671491483683158,4.607042218595246,0.42483637289807136,0.5063378868865325
11404,LL-G,WM1,10,Generator_690V,Train,0.12991028785200504,0.2603964608897093,1.1909433955010287,5.41998131506874,5.629101685919776,0.43360806000193375
11405,LLL-G,WM2,10,Collector_33kV,Train,0.007203966076067143,-0.02219896671576544,-0.030262235743920857,8.34205234926303,9.660340946135298,9.92100503452099
11406,LLL-G,WM1,0.01,Generator_690V,Train,0.005155015494891681,0.03250725842002841,-0.015147187320209879,9.653373372095622,11.55501381051858,9.582877012053963
11407,L-G,WM1,10,PCC_132kV,Test,0.15979709537176537,1.1608395638802245,1.207711740244988,4.4300343640320525,0.46498718284824386,0.48518295952457696
11408,LL-G,WM3,50,Collector_33kV,Train,0.17934246173978058,0.11949270301850809,1.2038416387503308,6.113374048466425,5.870103262959037,0.45919093028712876
11409,LLL-G,WM3,50,PCC_132kV,Train,-0.043246582711617666,0.03229741146494646,-0.04058578487669778,10.321431119976097,9.846660085227295,12.07643231301866
11410,LLL,WM3,10,Generator_690V,Train,0.4422924700465408,0.3326347605419487,0.39638897809202656,7.850674388240832,7.734369931162486,7.639935859758924
11411,LLL-G,WM3,0.01,Generator_690V,Train,-0.0023918830732259666,0.02547119574871172,0.05929702659566277,10.282401518914948,9.892814228311336,10.903128743333713
11412,LLL-G,WM1,50,Generator_690V,Train,-0.0016455713427735725,0.004523742358799254,-0.024538173304126942,10.6131546104829,8.927383951307302,7.926837191351648
11413,LLL,WM3,0.01,Generator_690V,Validation,0.3525111072923306,0.40885006952792774,0.32244744191310853,5.765030288839095,8.255896954081683,7.9509079059673615
11414,LLL-G,WM3,10,Collector_33kV,Train,0.01090764442817078,-0.06328716860556015,0.015201013470845622,9.806404040298123,8.758257661595643,9.665235837323415
11415,L-G,WM1,0.01,Generator_690V,Train,0.14408732003800062,1.1759914501335513,1.1438379030574433,5.408940983353735,0.5603930928680333,0.5170503278165846
11416,L-G,WM3,0.01,Collector_33kV,Train,0.12783589883167096,1.1157707190429333,1.253010703631234,5.287082104181926,0.555481871483892,0.6256442973796382
11417,Normal,WM2,N/A,Collector_33kV,Validation,1.022385846290514,0.9838985922753971,0.9806017515546274,0.4928879709169664,0.37417353706327117,0.7580291898690775
11418,LLL-G,WM2,50,Collector_33kV,Train,0.027749874043807035,0.023505335211507928,0.014540710875611509,9.745741886559909,10.179134461157194,10.267674560442364
11419,Normal,WM1,N/A,Generator_690V,Train,0.9214561923965751,1.0662716054547539,0.991193324822451,0.5085594703944526,0.5636553206873265,0.5543256964974274
11420,L-G,WM3,0.01,Generator_690V,Train,0.1306442035881592,1.1564049442179491,1.1276092498064116,4.138157310720494,0.4319303580838209,0.6074950638703926
11421,L-G,WM1,0.01,Collector_33kV,Train,0.06923430589631463,1.109156924989252,1.2498974102256448,5.427500817355111,0.3642175993366706,0.38181393225311433
11422,LLL-G,WM2,0.01,PCC_132kV,Train,-0.005182630599875086,-0.018411080123710743,-0.01812004306433304,10.016896985226122,9.696063941692236,8.718840941178238
11423,L-G,WM2,50,PCC_132kV,Train,0.19289250756453324,1.0426433950016982,1.101263240904379,4.629203680452972,0.5622140973700639,0.598540181690694
11424,LLL,WM3,10,PCC_132kV,Train,0.4031143790022941,0.35120447534720084,0.2738788383908277,7.422758602508543,7.724588914825353,6.900852671910945
11425,LL-G,WM3,0.01,PCC_132kV,Test,0.1969643080105523,0.16146959703749852,1.1986542059605354,5.861214263346384,6.1082242547467205,0.5495740512548837
11426,L-G,WM2,0.01,Collector_33kV,Train,0.10215627154765246,1.1999152284289192,1.175874245144022,4.81294773621804,0.5552377193009345,0.6191143372748036
11427,Normal,WM1,N/A,Generator_690V,Train,0.9436616265545097,0.9296592495251231,0.8550243060065759,0.4721627032392106,0.7322609225262766,0.3192410350818542
11428,LL-G,WM3,0.01,Collector_33kV,Train,0.22979876200746294,0.16160082332018277,1.1999007687930985,5.886029607038636,5.892419563402488,0.5852441112593931
11429,LLL-G,WM1,10,PCC_132kV,Train,-0.006899082741448609,-0.011183173522453124,0.01546069182638778,10.953379661445403,8.215383094320245,9.648505653755748
11430,Normal,WM1,N/A,Generator_690V,Train,0.9403037496800473,1.0292952100582324,1.0835673787718738,0.5772847838543723,0.6061816645989732,0.4310344495099056
11431,LL-G,WM2,10,Generator_690V,Test,0.13950155468709177,0.14492328123822415,1.1187158646259279,6.769683151442129,5.924854160739657,0.32211905160848375
11432,L-G,WM1,0.01,Collector_33kV,Validation,0.1150965842559352,1.0748805509155241,1.1178733915596881,5.093510053846969,0.4715030491211812,0.4848822326647634
11433,L-G,WM1,0.01,PCC_132kV,Train,0.06754618332166805,1.1553593232391206,1.2059783058490545,5.2933124413084105,0.5441944383808378,0.5508447103797777
11434,LLL-G,WM1,0.01,PCC_132kV,Train,0.002610608479211421,0.017984384417402032,-0.021379798232997085,9.178712197707936,10.42018659656365,10.025555320178523
11435,Normal,WM1,N/A,Generator_690V,Train,1.0071471547381854,0.9631614932026189,0.9549312160051413,0.5783159887777011,0.6414029135561987,0.4946787563727017
11436,LLL-G,WM2,0.01,Generator_690V,Train,0.0004356327819955836,0.04063627919840793,-0.016271062905996635,9.913527256079167,10.612626594942528,9.731529796383274
11437,L-G,WM1,0.01,PCC_132kV,Train,0.05344173696115201,1.166650106472452,1.1260883696070785,5.222739587343764,0.45541705190244647,0.5494001667303018
11438,LLL,WM2,0.01,Collector_33kV,Train,0.43320199449575925,0.40009455137510985,0.41999840962808616,6.632769162951295,8.197835088516172,8.006233830034557
11439,L-G,WM1,0.01,Generator_690V,Train,0.12386480044047117,1.1663281507931527,1.1645435595322042,4.975090834546998,0.41729624349652117,0.41500333833256986
11440,Normal,WM1,N/A,Generator_690V,Train,1.0866257499742547,0.9292366404037906,1.02528677162364,0.5335054351912172,0.5218338750442161,0.5253683554298096
11441,LLL,WM2,0.01,PCC_132kV,Test,0.4464599930078832,0.3616112858519508,0.4069610588758206,7.042012816279672,6.390240725336492,7.275985824663895
11442,LLL-G,WM3,50,Collector_33kV,Validation,0.008649297091103531,0.030821596859351704,-0.031238008069805402,10.297529607740053,10.358831718013848,8.547045507516723
11443,LLL-G,WM2,50,PCC_132kV,Train,0.010581619271482426,0.003453191684112789,0.013393175136358673,9.354232258316472,10.348329055680644,11.761848512169548
11444,L-G,WM2,50,Generator_690V,Train,0.11087567479693927,1.1358460463200875,1.1174729001979213,4.7876783355420445,0.5003962181121075,0.4618043712471672
11445,LLL,WM3,10,Collector_33kV,Test,0.4570921620342131,0.4535215968333061,0.3314882516121489,6.700681109081075,6.820020026918068,8.087775793141581
11446,LLL-G,WM3,50,Collector_33kV,Test,-0.0035223118740377456,0.014779076672690818,-0.03917715118337148,10.554874222827676,10.48936893595486,10.320186405618117
11447,L-G,WM3,50,Generator_690V,Train,0.06053238170487114,1.1635605737639987,1.1968612586833307,5.206110346782723,0.5519032741091517,0.5750810238851607
11448,LL-G,WM3,0.01,Collector_33kV,Train,0.20430282613468587,0.04780862418368849,1.3166024802132055,6.040606068662684,6.508015196802256,0.3798435044128241
11449,L-G,WM3,0.01,Generator_690V,Test,0.028078664061229802,1.1735483534892581,1.117212436968043,4.940806081327886,0.5309250269552434,0.45041777631685487
11450,LL-G,WM1,10,PCC_132kV,Train,0.15506058059499986,0.11904634497845519,1.2115990164534005,5.543222544142111,6.136824726270507,0.5547888861178208
11451,LLL-G,WM2,10,Collector_33kV,Train,0.009984799658056282,-0.022114495476456792,0.007869160527032576,10.41869412216723,10.19983286467176,8.968947085202126
11452,L-G,WM2,10,Collector_33kV,Train,0.03650384563362265,1.186748240787599,1.2341707422371333,5.902677229562962,0.5509162680076672,0.5975499559262307
11453,LL-G,WM3,10,PCC_132kV,Test,0.11943099895131526,0.1599819646151436,1.2218783672818565,6.444373360772802,5.424557589630727,0.5632259193396795
11454,L-G,WM2,50,Generator_690V,Train,0.15980668585455537,1.236672066969213,1.1002001446519305,5.293204504984951,0.4239421126710874,0.6304972440849761
11455,LLL-G,WM3,0.01,Generator_690V,Train,-0.004375459365559039,-0.032451856218908934,-0.002472095244625763,7.51738325482547,10.419015617282119,11.051306166132854
11456,Normal,WM1,N/A,Generator_690V,Train,1.1115650073096317,1.0109267021205472,0.9956649431925896,0.5564789105907648,0.596793194876499,0.3685251139689577
11457,L-G,WM1,50,Collector_33kV,Train,0.06933730926749643,1.16170970757491,1.0827186040835926,4.5382921875048226,0.6581881124758253,0.6143671841980471
11458,L-G,WM2,0.01,Generator_690V,Train,0.08305457271620832,1.153202442250885,1.1975776039039543,4.761200024313174,0.4657619144661375,0.6979804603169457
11459,LL-G,WM1,50,PCC_132kV,Train,0.11115942354978826,0.1452007452009893,1.1830004444602469,6.407620341653431,5.957367379683704,0.3536340204109306
11460,LL-G,WM2,0.01,Collector_33kV,Train,0.09515082781834978,0.18181013297013912,1.1562922652721188,5.499414444039193,5.7308249092749755,0.5874288707067753
11461,LLL,WM3,10,Generator_690V,Train,0.3565468565842044,0.4168723481995459,0.42181391478527414,7.594199224688608,7.100342470811879,8.199716715122506
11462,L-G,WM2,50,Generator_690V,Train,0.17251701293795313,1.1046635517324952,1.1204178179868238,5.024096088629915,0.48810843485234084,0.4909267717708887
11463,LLL-G,WM2,0.01,PCC_132kV,Train,-0.02900898235398928,0.02159946059047219,0.03486050558317859,10.040693068555496,10.606780400200455,9.902795804738632
11464,LLL-G,WM2,0.01,PCC_132kV,Train,-0.02312438691090067,0.006451782117399812,0.0006522334982627064,11.700710050674582,9.297525928358372,11.19010511742704
11465,LLL,WM3,50,Generator_690V,Validation,0.41441291975637673,0.3928383658051603,0.4217226058120212,6.717640884863798,7.103050182300605,7.014644914251151
11466,L-G,WM1,50,Generator_690V,Train,0.04389247192567927,1.1717973161949669,1.149638134327523,5.649715607535227,0.3681344090782132,0.5177201073969063
11467,LLL,WM3,10,PCC_132kV,Train,0.33425444692720585,0.46901888314787143,0.38488937685495417,8.134265674188361,6.650162530285081,6.460878932258838
11468,LLL,WM3,0.01,PCC_132kV,Validation,0.36378128943161464,0.3813753743690742,0.49796831560557586,6.99762364022837,6.2694801090403365,7.16294522315102
11469,Normal,WM2,N/A,Collector_33kV,Validation,1.0319025550720378,1.0504735894297985,1.062880952817968,0.47879103300795745,0.42821467856459644,0.48650097720229385
11470,Normal,WM1,N/A,Generator_690V,Train,1.0250422237472228,0.9577529280703252,1.0203028061214041,0.5542203006909049,0.5795863812341226,0.42823608623894593
11471,L-G,WM2,0.01,Generator_690V,Train,0.06365025871414717,1.1833691551570285,1.1338879423082138,5.705552504556067,0.4806144843702716,0.532066304776264
11472,LLL,WM3,0.01,Generator_690V,Validation,0.39129434557592957,0.32924635006431074,0.46346058296218196,6.8212173417586355,8.381573310146866,7.792515189916491
11473,LL-G,WM2,10,Generator_690V,Train,0.11291530005554429,0.18784179559959258,1.2075517865485086,5.403531635156478,6.2605129787706755,0.49860286063344517
11474,LL-G,WM1,0.01,Collector_33kV,Train,0.2057853310880042,0.1379960769410545,1.2144638455320513,6.205259862353535,6.051469903691967,0.5747071903281563
11475,LL-G,WM2,50,PCC_132kV,Train,0.18533548008930184,0.10187848138422767,1.2650904438727366,5.983515540629189,6.565155405168494,0.4148262894224183
11476,LLL,WM3,50,Generator_690V,Test,0.4572013791975722,0.4527936767798835,0.380046435261401,7.457419394506786,6.3335487492347635,5.795964567897064
11477,LLL,WM3,10,Generator_690V,Train,0.4263957618031285,0.4126104929340908,0.38097894673411525,7.285767921403716,8.325111742297876,6.604132303702519
11478,LL-G,WM2,10,Generator_690V,Validation,0.0879394172029025,0.22741588526917067,1.3038808841757399,5.764708647645536,5.629979358637513,0.36099762784269696
11479,LLL-G,WM1,0.01,Generator_690V,Validation,-0.0466995785764792,-0.028966328423678567,0.016959351655026957,11.795738496048433,8.480729153557942,9.874847897394597
11480,LLL,WM2,50,PCC_132kV,Test,0.40200455011881736,0.38406614093233854,0.32710596659228525,7.480334172961201,7.396075605968734,7.546076559822487
11481,LL-G,WM1,10,PCC_132kV,Validation,0.06268045398925322,0.0822268834742174,1.2738511201995106,6.528149253994185,5.903789918860095,0.4691346343276884
11482,LLL,WM2,10,Generator_690V,Train,0.42243283554131283,0.36781273582823326,0.4612362930073416,6.893410633261154,7.162413653612982,4.9296780688720165
11483,LL-G,WM3,50,Generator_690V,Train,0.09438534221017944,0.12023463882839257,1.111673553829002,5.703859651982121,5.467942922928174,0.47357243971501406
11484,L-G,WM2,0.01,Collector_33kV,Train,0.06156165857196535,1.1403848407859185,1.0843695866423655,4.801932639817218,0.5532237736851517,0.4939602075009262
11485,LLL,WM3,50,Generator_690V,Test,0.4260601944998314,0.42553917715870854,0.41234100264654927,8.067596891374894,7.434389800910586,6.172670548067561
11486,LL-G,WM2,0.01,Collector_33kV,Train,0.11116318958764257,0.10750200380130993,1.1769790929595103,6.210781451251694,5.9790985333734055,0.4679822078258268
11487,LLL,WM3,50,Generator_690V,Train,0.41845116830624884,0.440681752216875,0.4411530488745178,7.7922112295424135,8.218755143906554,6.509578455772087
11488,LLL-G,WM1,50,PCC_132kV,Train,0.03325416544224062,-0.0009599613800314491,0.010226723285168594,10.81897208744524,10.383102515051057,8.228651255781894
11489,LLL-G,WM1,0.01,Generator_690V,Validation,0.025705095245931835,0.012338962796916205,-0.0020638893323504685,11.524011805753851,10.181732269276141,8.719372351609088
11490,LL-G,WM3,10,Generator_690V,Train,0.13483671447114956,0.18732288109010536,1.2167908559977183,6.5873221839753935,5.231709491656604,0.46098026956219307
11491,LLL-G,WM2,50,PCC_132kV,Validation,0.020694068467540933,0.018135697570068814,0.022298438216378776,9.816409413824823,10.543635853087762,11.36929836577359
11492,LL-G,WM1,10,Collector_33kV,Train,0.2086431761504357,0.21585109872402952,1.1799857173793782,5.830434569925908,6.16074228292503,0.6692889214860545
11493,LLL-G,WM1,10,PCC_132kV,Validation,-0.004327739025792246,0.012563412846030022,0.0075979835942774415,10.68344372428511,11.36589475975962,11.239314852773182
11494,LLL-G,WM2,10,Collector_33kV,Train,0.01953354156868178,-0.007263620742319217,0.017973882342397156,10.196594865596625,9.958569319195787,8.404790765306494
11495,LLL-G,WM3,0.01,Generator_690V,Train,0.017955730980490216,-0.016966640821439356,-0.018555405646935943,10.802434859895854,9.840290647507548,11.671644849584409
11496,L-G,WM1,0.01,Generator_690V,Train,0.18090342405830198,1.1772306252092017,1.146150316793083,4.5331828917052785,0.5762510612692665,0.5542178974101645
11497,LL-G,WM3,10,Generator_690V,Validation,0.12261415705501666,0.14131533122445275,1.197808659162713,5.085450632635387,5.9722702073345735,0.330019347652549
11498,L-G,WM3,0.01,Generator_690V,Test,0.1996691750291207,1.1353741903225327,1.213245794748615,4.469251179396906,0.6561940737186782,0.3288795970988011
11499,LL-G,WM3,50,Generator_690V,Test,0.2340249980088637,0.16148883801674563,1.0927431877953409,5.798466108302575,6.077592369023965,0.41551259493521486
11500,LL-G,WM3,0.01,Generator_690V,Train,0.0659900053839316,0.17143859104945747,1.2457106500491653,6.0946418707877195,6.394067321847082,0.45814163012952575
11501,L-G,WM2,10,PCC_132kV,Test,0.13757816127010855,1.1835496326044461,1.2001568501652782,5.12621437860789,0.5520234895825461,0.5204905388692519
11502,L-G,WM2,10,Collector_33kV,Train,0.139169236207712,1.195630115701487,1.1615896381312962,6.151892154608746,0.5276913195799703,0.3622563350117104
11503,LLL-G,WM1,10,Generator_690V,Test,-0.029083468882456977,0.00234241068422522,0.010565556503977239,12.213790518710692,10.561994144110113,11.230938274475246
11504,LLL,WM1,50,PCC_132kV,Train,0.37124615223646035,0.36166425406070624,0.2933024263598035,6.99018007977691,4.9004311501052324,6.93320963975525
11505,LLL,WM2,0.01,Collector_33kV,Train,0.35216552010764124,0.428267010184583,0.4388764331391514,7.65814172578321,7.287311500947642,6.7425519068886794
11506,LL-G,WM2,10,Collector_33kV,Train,0.13256837396188467,0.24020020492944305,1.106227238059677,6.501502971381404,6.112401244647812,0.5023985065410906
11507,Normal,WM2,N/A,Collector_33kV,Validation,0.9099471132923631,0.92504920197708,0.9882537864239512,0.46621222245261934,0.5654388134060764,0.38962414373976834
11508,LL-G,WM3,10,PCC_132kV,Train,0.18927743345682005,0.06132132788934111,1.1213755237926333,5.739419654882051,5.361611231808042,0.5711013899267634
11509,L-G,WM1,50,Collector_33kV,Train,0.07098224985736346,1.1949313933365242,1.2056134146517552,5.269547052127551,0.45537048884856807,0.4037376722392422
11510,LL-G,WM3,50,PCC_132kV,Train,0.19236026261832168,0.1872110949563464,1.1492664607854177,6.861546723231607,5.722063612229853,0.586536188427597
11511,LLL,WM2,50,Collector_33kV,Validation,0.3888354819493543,0.4125303050584187,0.3745176630398021,6.789595955388738,7.1192041881441455,6.757682060202919
11512,LLL-G,WM3,50,Generator_690V,Train,-0.01572466528143249,0.01604281758047733,0.016035081127740058,11.20278213833099,8.775408412322776,9.238941595938098
11513,Normal,WM1,N/A,Generator_690V,Train,0.9728663100132989,0.9954077617832523,0.955324245374036,0.5002231622162402,0.5289911174037663,0.5259595646698954
11514,LL-G,WM3,50,PCC_132kV,Validation,0.13321430218058036,0.16882623739697517,1.19512330231156,5.350588810633129,5.959909214284878,0.6076523611446552
11515,LLL,WM3,50,Generator_690V,Train,0.36030694239466693,0.35852902779869306,0.4292152161969299,7.456213812716523,7.148754111036155,5.935120321517301
11516,L-G,WM2,50,PCC_132kV,Train,0.19736642434521415,1.1558922163070648,1.0970240707652912,4.203043736657996,0.4338259591766993,0.5732889811029913
11517,LLL-G,WM3,50,Generator_690V,Train,0.01074969199817572,0.01810496516360676,-0.021780075618746446,9.589022321555765,10.050222204508902,9.906337086540553
11518,LL-G,WM3,50,Collector_33kV,Train,0.20008767168920985,0.13145802373770898,1.118863732241057,6.082071832273661,5.835950264996187,0.5481454283811925
11519,Normal,WM1,N/A,Generator_690V,Train,0.960610812404588,0.9956282335611409,1.0398925350691068,0.47253562506337027,0.6316007419718499,0.5773877173442823
11520,L-G,WM1,0.01,PCC_132kV,Train,0.1133848127179331,1.0980015924191473,1.1337272835547496,4.636997948376999,0.5970248514668156,0.480088376155098
11521,LL-G,WM1,50,Generator_690V,Train,0.19060982212534414,0.16631133678601479,1.1469803882967584,5.880418483145397,5.897020980322567,0.32699791715271553
11522,LLL,WM1,0.01,Generator_690V,Test,0.43106391264146054,0.40019292150158653,0.42606121348410436,7.660254061752003,7.752403158989916,8.415811712727212
11523,Normal,WM1,N/A,Generator_690V,Train,0.9689576200874442,1.0274159813777248,0.9063279348022691,0.4542781460680804,0.44612151621526114,0.5841041276961619
11524,Normal,WM1,N/A,Generator_690V,Train,0.9915928090707605,1.0474797285682245,1.0322945210137946,0.43108882022782097,0.48129424835263374,0.5574386351133876
11525,Normal,WM2,N/A,Collector_33kV,Validation,0.9763954711151437,0.9970292409363753,0.9450477624222564,0.5467690103858885,0.5095462041358296,0.4502630466859737
11526,LLL-G,WM2,50,PCC_132kV,Validation,-0.009781824809270008,0.03160649981527252,-0.0014775044600214746,11.89641284723505,9.877279854983273,7.356672207825769
11527,Normal,WM3,N/A,PCC_132kV,Test,0.9010350094812106,1.0927751657397131,1.062614183097832,0.6310605912813463,0.3970389028910599,0.5714549761463505
11528,LLL-G,WM2,10,Generator_690V,Test,-0.014144788310179613,0.0007000861016906553,-0.034766788826283236,10.297553997566226,11.051813335129573,9.159087188940044
11529,Normal,WM1,N/A,Generator_690V,Train,1.0373955128058767,1.0112117372267646,1.0080649771331347,0.6171101971669559,0.5226931943800248,0.5309054438104288
11530,LL-G,WM1,50,PCC_132kV,Train,0.11589426703437447,0.1870414487914959,1.2574472521154771,6.67354544656999,6.810726254076018,0.3335632130355427
11531,L-G,WM1,50,Generator_690V,Train,0.142655513222487,1.119404347367909,1.1697902470365102,4.688042899077543,0.5951070351738909,0.5697614474715806
11532,LL-G,WM2,50,PCC_132kV,Train,0.1657464234222211,0.17915813562414015,1.1943819823487287,5.263176409609029,6.0501777230433795,0.6147289972169712
11533,LLL-G,WM2,10,Collector_33kV,Train,0.01647233624202997,-0.02220563731183579,-0.031739999559099535,10.782191374700913,9.449760490629894,9.746268358268274
11534,LLL,WM1,50,Generator_690V,Test,0.47644780822793564,0.372667370965328,0.3989676934284906,7.199773196539177,6.511683501725178,6.513700782103512
11535,LLL,WM1,0.01,Generator_690V,Train,0.4281820251914389,0.46201691022058045,0.36513319979673514,6.3438956339456904,6.079287221718557,5.477580629803942
11536,Normal,WM1,N/A,Generator_690V,Train,0.9463628487130097,0.982678674699655,1.0322061883925053,0.37434346640545646,0.32810695870461526,0.5133941882952013
11537,L-G,WM3,50,Collector_33kV,Train,0.0947237530614523,1.1797578661942363,1.1434792586591442,4.588998739942546,0.3922987299151227,0.477922339639887
11538,LLL,WM1,50,PCC_132kV,Train,0.3094930765055406,0.3675541363600162,0.41994308053230733,6.045250729872543,5.892599888149579,7.908201887352918
11539,LL-G,WM3,10,PCC_132kV,Test,0.18518066420384227,0.2579250302958149,1.221677348934903,6.212817379067961,6.191129808274159,0.6082626517680566
11540,L-G,WM3,50,Collector_33kV,Test,0.08659837063361947,1.2724406152870114,1.1376588334761721,4.80605308753289,0.5723095887153481,0.6106406316391155
11541,Normal,WM1,N/A,Generator_690V,Train,1.0119623432055576,0.9194216320448586,1.004099440691236,0.6289203051406873,0.6046954534428209,0.43883068782982015
11542,L-G,WM2,10,PCC_132kV,Train,0.18315211297980588,1.1329639614233957,1.0899678133839452,5.184697430509971,0.5650383691395843,0.47609192943786965
11543,L-G,WM1,0.01,PCC_132kV,Train,0.12698618398691536,1.172791883919407,1.0459329305678644,5.3409905846613235,0.3886191114985806,0.30450815104368767
11544,LLL-G,WM2,10,PCC_132kV,Train,-0.016566218309254418,0.02172996560195166,-0.001197538625089921,9.716705286870544,10.109087676694793,10.371171354972484
11545,LL-G,WM1,10,Collector_33kV,Train,0.11947326162135875,0.15637407938968426,1.1381878607875127,5.877884184052644,4.995599252214659,0.5636021072944966
11546,LLL-G,WM3,50,PCC_132kV,Train,0.04963204657177887,0.0016594633846651339,0.036004682746701266,10.884846054335043,9.813280071160579,9.861076651174107
11547,LLL-G,WM1,50,Collector_33kV,Train,0.031885447582285696,-0.025653991128251823,0.037550890466946506,10.478772484500556,7.015092117723784,10.166498960985074
11548,L-G,WM1,50,Generator_690V,Train,0.1725687730535191,1.1221973721260297,1.1908933212474817,5.545881745458322,0.5540456804789177,0.5225392582011271
11549,LL-G,WM2,10,Generator_690V,Validation,0.23471627251345817,0.15134525916451633,1.1973081987721386,6.764570474842995,6.373002326116434,0.4179730145579609
11550,Normal,WM1,N/A,Generator_690V,Train,1.1037041334874986,0.9868670239841916,0.9123811452429502,0.4681841498382071,0.5046637366565966,0.45031238726584716
11551,L-G,WM1,10,PCC_132kV,Train,0.11276640858725223,1.1013016477875448,1.1621610786626113,5.262101286523589,0.3950453540518193,0.2831140154297449
11552,LL-G,WM3,0.01,Generator_690V,Train,0.10823190266911785,0.14093506071651124,1.1932066696844315,5.585720659388709,7.425980939779201,0.4677478546558901
11553,L-G,WM1,10,Generator_690V,Train,0.057581673178845466,1.1161842068211318,1.1950999189105045,4.022924879835579,0.25707070323265113,0.3547279097467593
11554,Normal,WM1,N/A,Generator_690V,Train,0.9540307704206789,0.9831806527294432,0.9569635418302331,0.5600733015145591,0.44791070960962365,0.5073886936124554
11555,LL-G,WM2,0.01,Collector_33kV,Train,0.1572046441647256,0.1776489418572944,1.1602364764546804,6.207659131247219,6.672827068142561,0.4601135548519116
11556,L-G,WM3,0.01,Generator_690V,Train,0.07083285335607561,1.0458764011648662,1.1281382028920812,4.471347706234344,0.483989758630795,0.411705347100143
11557,LL-G,WM1,50,Generator_690V,Train,0.08751113417902459,0.1483970869257026,1.197446144794107,5.580904229781075,5.779904908043902,0.39752686729985387
